,zip,geoid,res_ratio,bus_ratio,oth_ratio,tot_ratio,city,state
43273,48451,19820,0.04439973172367539,0.06521739130434782,0.08333333333333333,0.04572589864092468,LINDEN,MI
43274,30650,99999,0.05108173076923077,0.0064516129032258064,0.0,0.045719586535913063,MADISON,GA
43275,66041,41140,0.04745762711864407,0.0,0.0,0.04560260586319218,LANCASTER,KS
43276,54830,20260,0.045416782054832454,0.07894736842105263,0.0,0.04557860262008734,DANBURY,WI
43277,38871,99999,0.047058823529411764,0.0,0.0,0.04557405784399649,THAXTON,MS
43278,50532,99999,0.04854368932038835,0.0,0.0,0.04555808656036447,DUNCOMBE,IA
43279,30173,16340,0.04690362770245511,0.02702702702702703,0.0,0.045550847457627115,SILVER CREEK,GA
43280,46919,29020,0.04513274336283186,0.125,0.0,0.04553264604810996,CONVERSE,IN
43281,53149,48580,0.04845656855707107,0.013186813186813187,0.013114754098360656,0.04551436718578636,MUKWONAGO,WI
43282,38583,18900,0.04746342981637099,0.007526881720430108,0.16470588235294117,0.04550371385303238,SPARTA,TN
43283,52069,17540,0.048368953880764905,0.0,0.0,0.045454545454545456,PRESTON,IA
43284,58778,33500,0.04,1.0,0.0,0.045454545454545456,RUSO,ND
43285,15763,99999,0.047619047619047616,0.0,0.0,0.045454545454545456,NORTHPOINT,PA
43286,44621,99999,0.04616087751371115,0.04081632653061224,0.0,0.045434876676763304,DENNISON,OH
43287,54977,44620,0.04696969696969697,0.0,0.0,0.04538799414348463,SCANDINAVIA,WI
43288,68025,36540,0.0307463266230824,0.007681564245810056,0.2876949740034662,0.04535625173274189,FREMONT,NE
43289,95963,39780,0.04923362749651649,0.008658008658008658,0.0,0.045339341030695576,ORLAND,CA
43290,31778,34220,0.04640718562874251,0.0,0.0,0.045288531775018265,PAVO,GA
43291,56128,49380,0.04756871035940803,0.0,0.0,0.04527162977867203,EDGERTON,MN
43292,52325,26980,0.04582210242587601,0.0,0.0,0.04521276595744681,PARNELL,IA
43293,62467,16660,0.04823151125401929,0.0,0.06666666666666667,0.045211183819155266,TEUTOPOLIS,IL
43294,67546,99999,0.04712041884816754,0.0,0.0,0.045188284518828455,INMAN,KS
43295,56252,48820,0.04834605597964377,0.0,0.0,0.04513064133016627,KERKHOVEN,MN
43296,76577,12420,0.046794871794871795,0.019230769230769232,0.0,0.045121951219512194,THORNDALE,TX
43297,37764,28940,0.046925318202729646,0.017605633802816902,0.015037593984962405,0.04511386566733929,KODAK,TN
43298,64487,99999,0.043478260869565216,0.16666666666666666,0.0,0.045112781954887216,SKIDMORE,MO
43299,30820,33300,0.04576043068640646,0.030303030303030304,0.0,0.045103092783505154,MITCHELL,GA
43300,66432,99999,0.04721030042918455,0.0,0.0,0.045081967213114756,HAVENSVILLE,KS
43301,29436,36700,0.045124282982791586,0.05263157894736842,0.0,0.045068341337273735,CROSS,SC
43302,65630,14700,0.046583850931677016,0.0,0.0,0.04504504504504504,CHESTNUTRIDGE,MO
43303,72948,22220,0.04524886877828054,0.0,0.0,0.04504504504504504,NATURAL DAM,AR
43304,76527,99999,0.0446927374301676,0.03333333333333333,0.06779661016949153,0.044993383325981476,FLORENCE,TX
43305,50249,11180,0.04599406528189911,0.0,0.0,0.04499274310595065,STRATFORD,IA
43306,71463,10780,0.04884769539078156,0.007389162561576354,0.03896103896103896,0.044916201117318436,OAKDALE,LA
43307,71023,43340,0.04450757575757576,0.06521739130434782,0.0,0.04488662656177696,DOYLINE,LA
43308,38572,99999,0.046136534133533386,0.015873015873015872,0.0,0.044878754976474845,CROSSVILLE,TN
43309,60420,16980,0.043570219966159056,0.08490566037735849,0.0,0.04486466444197256,DWIGHT,IL
43310,61732,37900,0.0466403162055336,0.0,0.0,0.044832826747720364,DANVERS,IL
43311,72176,99999,0.045404933420650516,0.0,0.0,0.04481792717086835,WARD,AR
43312,47930,18820,0.044642857142857144,0.1,0.0,0.04481792717086835,CLARKS HILL,IN
43313,28642,35900,0.04890148830616584,0.010101010101010102,0.0,0.044804575786463297,JONESVILLE,NC
43314,16224,38300,0.05466970387243736,0.0,0.0,0.04477611940298507,FAIRMOUNT CITY,PA
43315,88116,40740,0.046875,0.0,0.0,0.04477611940298507,ELIDA,NM
43316,12967,31660,0.04665314401622718,0.0,0.0,0.04474708171206226,NORTH LAWRENCE,NY
43317,37166,32660,0.04752422673569627,0.01866251944012442,0.008620689655172414,0.044741919922817175,SMITHVILLE,TN
43318,49660,31220,0.048208136717255455,0.013235294117647059,0.02032520325203252,0.04471312877837345,MANISTEE,MI
43319,48191,33780,0.04254007398273736,0.20833333333333334,0.0,0.04463208685162847,WILLIS,MI
43320,83810,99999,0.04130808950086059,0.058823529411764705,0.2857142857142857,0.04462809917355372,CATALDO,ID
43321,22508,47900,0.046285714285714284,0.0,0.0,0.04462809917355372,LOCUST GROVE,VA
43322,13838,36580,0.04113785557986871,0.08,0.038461538461538464,0.044593088071348944,SIDNEY,NY
43323,27320,99999,0.04705704342563172,0.017467248908296942,0.011299435028248588,0.044583623289260035,REIDSVILLE,NC
43324,43315,32020,0.046511627906976744,0.0,0.0,0.044524669073405534,CARDINGTON,OH
43325,38059,27180,0.04851677294150263,0.01680672268907563,0.005025125628140704,0.04451038575667656,NEWBERN,TN
43326,38929,99999,0.0448318804483188,0.038461538461538464,0.0,0.04447115384615385,GORE SPRINGS,MS
43327,62558,45380,0.045134818288393906,0.06818181818181818,0.0,0.044444444444444446,PAWNEE,IL
43328,63359,41180,0.046134663341645885,0.0,0.0,0.04441776710684274,MIDDLETOWN,MO
43329,29702,16740,0.04597701149425287,0.028328611898016998,0.0,0.04441519986839941,BLACKSBURG,SC
43330,46978,99999,0.04385026737967915,0.06521739130434782,0.0,0.044310171198388724,ROYAL CENTER,IN
43331,52537,36900,0.05090909090909091,0.007978723404255319,0.0,0.04430051813471503,BLOOMFIELD,IA
43332,50220,11180,0.04927678352537387,0.008426966292134831,0.0,0.044270833333333336,PERRY,IA
43333,62957,99999,0.044715447154471545,0.04,0.0,0.044145873320537425,MC CLURE,IL
43334,73654,48220,0.045936395759717315,0.0,0.0,0.044142614601018676,LEEDEY,OK
43335,14525,40380,0.046860356138706656,0.047619047619047616,0.0,0.04410517387616624,PAVILION,NY
43336,64440,28140,0.04481792717086835,0.0,0.0,0.0440771349862259,DE KALB,MO
43337,08501,37980,0.048537005163511185,0.0,0.0,0.044076273835573616,ALLENTOWN,NJ
43338,62896,16060,0.047051343188682246,0.016563146997929608,0.0,0.0440324449594438,WEST FRANKFORT,IL
43339,15840,20180,0.023319615912208505,0.24242424242424243,0.11290322580645161,0.04401805869074492,FALLS CREEK,PA
43340,65081,99999,0.0453857791225416,0.038834951456310676,0.0,0.04401650618982118,TIPTON,MO
43341,45688,38580,0.04435483870967742,0.0,0.0,0.044,WATERLOO,OH
43342,30577,99999,0.04757815183785641,0.009784735812133072,0.005649717514124294,0.04399283656466558,TOCCOA,GA
43343,31803,11140,0.046104360257326664,0.023668639053254437,0.0,0.04398148148148148,BUENA VISTA,GA
43344,78606,41700,0.04506117576842734,0.027586206896551724,0.02702702702702703,0.04397759103641457,BLANCO,TX
43345,35771,22840,0.044413919413919416,0.0,0.13793103448275862,0.04397039616891598,SECTION,AL
43346,72324,27860,0.043701799485861184,0.05172413793103448,0.0,0.043938161106590726,CHERRY VALLEY,AR
43347,56385,41060,0.04103671706263499,0.14285714285714285,0.0,0.043933054393305436,VILLARD,MN
43348,17073,29540,0.044293015332197615,0.03773584905660377,0.0,0.043928719436386245,NEWMANSTOWN,PA
43349,17264,99999,0.045491470349309504,0.0,0.0,0.04392156862745098,THREE SPRINGS,PA
43350,38761,24900,0.04466019417475728,0.0,0.0,0.04389312977099236,MOORHEAD,MS
43351,27540,22180,0.04573986667315459,0.0076045627376425855,0.0,0.04378752886836028,HOLLY SPRINGS,NC
43352,01026,38340,0.04569420035149385,0.0,0.041666666666666664,0.04376012965964344,CUMMINGTON,MA
43353,68758,99999,0.04936014625228519,0.0,0.0,0.04376012965964344,NEWMAN GROVE,NE
43354,29835,12260,0.04470588235294118,0.03184713375796178,0.0,0.04369258346403764,MC CORMICK,SC
43355,58782,99999,0.04477611940298507,0.0,0.0,0.043689320388349516,SHERWOOD,ND
43356,76570,99999,0.04529616724738676,0.0,0.0,0.04358759430008382,ROSEBUD,TX
43357,44882,45660,0.04493464052287582,0.0,0.0,0.043581616481774964,SYCAMORE,OH
43358,38748,99999,0.0463300364393545,0.013333333333333334,0.0,0.04349904397705545,HOLLANDALE,MS
43359,76940,99999,0.047619047619047616,0.0,0.0,0.043478260869565216,MERETA,TX
43360,72331,99999,0.04682868998221695,0.0125,0.0,0.043478260869565216,EARLE,AR
43361,79243,31180,0.05405405405405406,0.0,0.0,0.043478260869565216,MCADOO,TX
43362,14805,21300,0.04504504504504504,0.0,0.0,0.043478260869565216,ALPINE,NY
43363,56122,49380,0.04633204633204633,0.0,0.0,0.04332129963898917,CHANDLER,MN
43364,45711,99999,0.04466019417475728,0.0,0.0,0.04331450094161959,AMESVILLE,OH
43365,14058,40380,0.04274465691788527,0.06818181818181818,0.0,0.043248945147679324,ELBA,NY
43366,37144,46100,0.04441976679622432,0.014705882352941176,0.0,0.043246129204484784,PETERSBURG,TN
43367,68455,99999,0.04132231404958678,0.16666666666666666,0.0,0.043243243243243246,UNION,NE
43368,43406,23380,0.044226044226044224,0.05263157894736842,0.0,0.04322429906542056,BRADNER,OH
43369,16641,11020,0.04470588235294118,0.03333333333333333,0.0,0.04316020482809071,GALLITZIN,PA
43370,72823,99999,0.04197457877623411,0.07142857142857142,0.0,0.043153526970954356,ATKINS,AR
43371,76070,19100,0.05069124423963134,0.0,0.0,0.043137254901960784,NEMO,TX
43372,74536,32540,0.045075125208681135,0.0,0.0,0.04313099041533546,CLAYTON,OK
43373,64726,47660,0.04456824512534819,0.0,0.0,0.0431266846361186,BLAIRSTOWN,MO
43374,57248,99999,0.04569420035149385,0.0,0.0,0.04311774461028192,LAKE NORDEN,SD
43375,61910,16660,0.04840370751802266,0.009433962264150943,0.0,0.0431073192635833,ARCOLA,IL
43376,95957,99999,0.041884816753926704,0.06666666666666667,0.0,0.0430622009569378,MERIDIAN,CA
43377,27597,40580,0.044188982656654927,0.020134228187919462,0.0,0.04303604348102473,ZEBULON,NC
43378,73537,99999,0.04316546762589928,0.0,0.0,0.043010752688172046,ELDORADO,OK
43379,88114,38780,0.024691358024691357,0.2,0.0,0.043010752688172046,CROSSROADS,NM
43380,26852,19060,0.043256997455470736,0.0,0.0,0.04292929292929293,PURGITSVILLE,WV
43381,56479,14660,0.047325102880658436,0.0,0.0,0.04292379471228616,STAPLES,MN
43382,14837,18500,0.04500511421752472,0.01639344262295082,0.0,0.04289372599231754,DUNDEE,NY
43383,61721,30660,0.04363636363636364,0.0,0.0,0.04285714285714286,ARMINGTON,IL
43384,48897,29620,0.04434250764525994,0.0,0.0,0.04283604135893648,WOODLAND,MI
43385,42453,17300,0.04395604395604396,0.0,0.0,0.0427807486631016,SAINT CHARLES,KY
43386,49078,28020,0.04615010930289046,0.0,0.0,0.04277352543899145,OTSEGO,MI
43387,30538,99999,0.047182175622542594,0.0,0.0,0.04275534441805225,EASTANOLLEE,GA
43388,61243,19940,0.045454545454545456,0.0,0.0,0.042735042735042736,DEER GROVE,IL
43389,38860,46180,0.0459954969443551,0.003745318352059925,0.041666666666666664,0.04264705882352941,OKOLONA,MS
43390,68631,35740,0.042735042735042736,0.0,0.0,0.0425531914893617,CRESTON,NE
43391,93603,23420,0.04678362573099415,0.0,0.0,0.0425531914893617,BADGER,CA
43392,17964,44980,0.04416403785488959,0.0,0.0,0.0425531914893617,PITMAN,PA
43393,33478,38940,0.04408783783783784,0.02564102564102564,0.028938906752411574,0.04248815528045239,JUPITER,FL
43394,63384,33020,0.045764362220058426,0.01694915254237288,0.0,0.04238754325259515,WELLSVILLE,MO
43395,50621,32260,0.04514363885088919,0.0,0.0,0.04236200256739409,CONRAD,IA
43396,44859,17460,0.043478260869565216,0.0,0.0,0.04236200256739409,NOVA,OH
43397,27807,48980,0.04291187739463601,0.027586206896551724,0.0,0.04234367306745446,BAILEY,NC
43398,65463,44180,0.04258943781942078,0.0,0.0,0.04222972972972973,ELDRIDGE,MO
43399,44443,41400,0.044740024183796856,0.019230769230769232,0.0,0.042222222222222223,NEW SPRINGFIELD,OH
43400,72438,27860,0.041425818882466284,0.09523809523809523,0.0,0.04221388367729831,LEACHVILLE,AR
43401,08501,45940,0.04578313253012048,0.00784313725490196,0.0,0.04220068771491091,ALLENTOWN,NJ
43402,44601,49660,0.0432102687932897,0.044191019244476125,0.004073319755600814,0.042198400544495494,ALLIANCE,OH
43403,71227,33740,0.04228520017993702,0.014492753623188406,0.2857142857142857,0.04219225750326229,CHOUDRANT,LA
43404,37180,34980,0.04269513008672448,0.0,0.0,0.04202232435981615,UNIONVILLE,TN
43405,49822,32100,0.043478260869565216,0.0,0.0,0.04201680672268908,DEERTON,MI
43406,45656,38580,0.04448852366109379,0.0,0.0,0.042012309339042014,OAK HILL,OH
43407,40372,23180,0.04194078947368421,0.058823529411764705,0.0,0.041935483870967745,SALVISA,KY
43408,42054,32460,0.045174537987679675,0.0,0.0,0.0419047619047619,KIRKSEY,KY
43409,66866,48620,0.04648390941597139,0.0,0.0,0.04184549356223176,PEABODY,KS
43410,55336,99999,0.04634017904160084,0.0,0.0,0.04183503684335631,GLENCOE,MN
43411,27537,39580,0.04302708175145533,0.021052631578947368,0.0,0.04180790960451977,HENDERSON,NC
43412,40140,21060,0.04081632653061224,0.0,0.05405405405405406,0.04175365344467641,GARFIELD,KY
43413,61440,99999,0.04294478527607362,0.0,0.0,0.041749502982107355,INDUSTRY,IL
43414,44811,41780,0.045554614733276884,0.0048543689320388345,0.0,0.04168589447777265,BELLEVUE,OH
43415,76626,19100,0.04261363636363636,0.0,0.0,0.04160887656033287,BLOOMING GROVE,TX
43416,53066,48020,0.04258320706410993,0.023622047244094488,0.045925925925925926,0.04154809334092203,OCONOMOWOC,WI
43417,64076,47660,0.04546462630294966,0.0058823529411764705,0.010416666666666666,0.041460027772267406,ODESSA,MO
43418,61731,99999,0.042328042328042326,0.0,0.0,0.04145077720207254,CROPSEY,IL
43419,28679,99999,0.04131534569983136,0.05555555555555555,0.0,0.041429731925264016,SUGAR GROVE,NC
43420,56096,99999,0.045311516677155446,0.0,0.0,0.04142692750287687,WATERVILLE,MN
43421,71418,33740,0.042938931297709926,0.00847457627118644,0.0,0.041400304414003046,COLUMBIA,LA
43422,57422,10100,0.043795620437956206,0.0,0.0,0.041379310344827586,ANDOVER,SD
43423,97527,32780,0.04225430626010369,0.03500583430571762,0.01643192488262911,0.04135885963999584,GRANTS PASS,OR
43424,44843,11740,0.04324801412180053,0.0,0.0,0.04131534569983136,LUCAS,OH
43425,29944,25940,0.042440318302387266,0.013888888888888888,0.0,0.04130545639979602,VARNVILLE,SC
43426,29118,17900,0.04252049180327869,0.0189873417721519,0.05555555555555555,0.04126679462571977,ORANGEBURG,SC
43427,62539,19500,0.04597701149425287,0.0,0.0,0.041237113402061855,ILLIOPOLIS,IL
43428,42082,37140,0.041666666666666664,0.030303030303030304,0.0,0.04122722914669223,SYMSONIA,KY
43429,28526,28820,0.04186046511627907,0.020833333333333332,0.0,0.04110612855007474,DOVER,NC
43430,68359,30700,0.04507042253521127,0.012345679012345678,0.0,0.0410958904109589,FRIEND,NE
43431,28127,49180,0.04109245803056878,0.046511627906976744,0.0,0.04105288577638252,NEW LONDON,NC
43432,59024,99999,0.042105263157894736,0.0,0.0,0.041025641025641026,CUSTER,MT
43433,71660,99999,0.04144144144144144,0.0,0.0,0.040998217468805706,NEW EDINBURG,AR
43434,72838,99999,0.04132231404958678,0.0,0.0,0.040983606557377046,GRAVELLY,AR
43435,30733,40660,0.042238648363252376,0.0,0.0,0.04094165813715456,PLAINVILLE,GA
43436,28090,16740,0.039700953854086105,0.0873015873015873,0.0,0.04093277102455966,LAWNDALE,NC
43437,61360,16980,0.04497354497354497,0.0,0.0,0.040889957907396274,SENECA,IL
43438,53040,43100,0.041500399042298484,0.05517241379310345,0.007518796992481203,0.04087193460490463,KEWASKUM,WI
43439,69163,99999,0.042505592841163314,0.0,0.0,0.04086021505376344,STAPLETON,NE
43440,55065,39860,0.04106776180698152,0.05555555555555555,0.0,0.04085603112840467,RANDOLPH,MN
43441,72949,99999,0.044444444444444446,0.004640371229698376,0.0,0.04084557506270154,OZARK,AR
43442,45877,30620,0.04225352112676056,0.0,0.0,0.04081632653061224,PANDORA,OH
43443,80403,14500,0.044825110267719764,0.009554140127388535,0.0054446460980036296,0.040812591508052706,GOLDEN,CO
43444,60518,19940,0.043243243243243246,0.023809523809523808,0.0,0.040804918949133594,EARLVILLE,IL
43445,74852,36420,0.04245283018867924,0.0,0.0,0.04079782411604715,MACOMB,OK
43446,14105,40380,0.044,0.0,0.027522935779816515,0.04078888390856118,MIDDLEPORT,NY
43447,66846,21380,0.04599336178283547,0.0,0.0196078431372549,0.04078235538909696,COUNCIL GROVE,KS
43448,38506,99999,0.04341581249591957,0.0183982683982684,0.0,0.04077727952167414,COOKEVILLE,TN
43449,29138,24940,0.04238166532304503,0.017964071856287425,0.0,0.04075235109717868,SALUDA,SC
43450,65284,33020,0.04121863799283154,0.034482758620689655,0.0,0.04065743944636678,STURGEON,MO
43451,75756,99999,0.03796844181459566,0.09565217391304348,0.0,0.040627885503231764,BROWNSBORO,TX
43452,58852,99999,0.041930379746835444,0.04,0.0,0.04055032585083273,TIOGA,ND
43453,75471,99999,0.040892193308550186,0.0,0.0,0.04054054054054054,PICKTON,TX
43454,39443,99999,0.04109697933227345,0.03292181069958848,0.0,0.040535401931705836,LAUREL,MS
43455,46962,47700,0.04389880952380952,0.00872093023255814,0.016260162601626018,0.04045343409646588,NORTH MANCHESTER,IN
43456,48889,24340,0.04113924050632911,0.0,0.0,0.04043545878693624,SUMNER,MI
43457,31744,99999,0.0398936170212766,0.061224489795918366,0.0,0.040410519563822966,DOERUN,GA
43458,18460,35620,0.03260869565217391,0.2,0.0,0.04040404040404041,SOUTH STERLING,PA
43459,72072,38220,0.04245283018867924,0.0,0.0,0.04035874439461883,HUMNOKE,AR
43460,31044,99999,0.04221165279429251,0.017241379310344827,0.0,0.04033149171270718,JEFFERSONVILLE,GA
43461,25443,25180,0.042906574394463666,0.009569377990430622,0.0,0.04032,SHEPHERDSTOWN,WV
43462,64861,27900,0.040059347181008904,0.05,0.0,0.04028776978417266,ROCKY COMFORT,MO
43463,23093,40060,0.04174828599412341,0.020642201834862386,0.0,0.04027617951668585,LOUISA,VA
43464,49038,99999,0.04233950374163056,0.013157894736842105,0.012345679012345678,0.04023408924652524,COLOMA,MI
43465,90265,37100,0.0433206106870229,0.006134969325153374,0.04174573055028463,0.04021693783896537,MALIBU,CA
43466,50219,36820,0.044801223241590214,0.013043478260869565,0.0,0.04018629407850965,PELLA,IA
43467,53811,99999,0.04292751583391977,0.0,0.0,0.040157998683344305,HAZEL GREEN,WI
43468,38841,99999,0.04208654416123296,0.0,0.13333333333333333,0.040154015401540157,ECRU,MS
43469,52635,99999,0.040498442367601244,0.047619047619047616,0.0,0.04011461318051576,LOCKRIDGE,IA
43470,68601,99999,0.04229165142313602,0.026870007262164125,0.0186219739292365,0.04011295808998139,COLUMBUS,NE
43471,45638,39020,0.041928540680154974,0.002197802197802198,0.08333333333333333,0.04007797270955166,IRONTON,OH
43472,49288,10300,0.04276315789473684,0.0,0.0,0.040061633281972264,WALDRON,MI
43473,63352,25300,0.04259259259259259,0.0,0.0,0.04,LADDONIA,MO
43474,83337,25200,0.041666666666666664,0.0,0.0,0.04,HILL CITY,ID
43475,39038,27140,0.0434103685196752,0.01643835616438356,0.0,0.03997794320374966,BELZONI,MS
43476,24087,40220,0.04088397790055249,0.022222222222222223,0.0,0.03991484832357637,ELLISTON,VA
43477,38833,18420,0.04025423728813559,0.038461538461538464,0.0,0.03989535644211903,BURNSVILLE,MS
43478,28384,22180,0.04197143852316266,0.009009009009009009,0.0,0.039888834395945726,SAINT PAULS,NC
43479,51453,16140,0.041791044776119404,0.0,0.0,0.039886039886039885,LOHRVILLE,IA
43480,40472,99999,0.04257767548906789,0.0,0.0,0.03987068965517242,RAVENNA,KY
43481,36079,21460,0.040912667191188044,0.023696682464454975,0.0,0.03982566877066426,TROY,AL
43482,67335,99999,0.042368278109722976,0.02112676056338028,0.0,0.039803439803439804,CHERRYVALE,KS
43483,66776,37660,0.0410958904109589,0.0,0.0,0.039735099337748346,THAYER,KS
43484,19310,29540,0.0411946446961895,0.029411764705882353,0.0,0.03972868217054264,ATGLEN,PA
43485,35010,33860,0.04534438276913455,0.006427915518824609,0.007292616226071103,0.039727582292849034,ALEXANDER CITY,AL
43486,18055,37980,0.041809335015318076,0.002551020408163265,0.056179775280898875,0.03971237130250041,HELLERTOWN,PA
43487,63446,39500,0.04119850187265917,0.0,0.0,0.039711191335740074,KNOX CITY,MO
43488,42746,15820,0.04321608040201005,0.0,0.0,0.03970452446906741,HARDYVILLE,KY
43489,56096,22060,0.04216488357457521,0.017857142857142856,0.0,0.039700805523590336,WATERVILLE,MN
43490,46773,19540,0.03972687771570453,0.058823529411764705,0.0,0.0396873120865905,MONROEVILLE,IN
43491,54201,99999,0.0427596119295724,0.009900990099009901,0.0,0.03962017026850033,ALGOMA,WI
43492,63359,33020,0.03865336658354115,0.06666666666666667,0.0,0.03961584633853541,MIDDLETOWN,MO
43493,62512,99999,0.041237113402061855,0.0,0.0,0.039603960396039604,BEASON,IL
43494,23023,99999,0.04040404040404041,0.0,0.0,0.039603960396039604,BRUINGTON,VA
43495,66754,28140,0.040892193308550186,0.0,0.0,0.039568345323741004,MAPLETON,KS
43496,42408,17300,0.040940766550522645,0.018518518518518517,0.0,0.039538714991762765,DAWSON SPRINGS,KY
43497,28702,19000,0.040625,0.0,0.0,0.03951367781155015,ALMOND,NC
43498,79532,45020,0.03953488372093023,0.0,0.07142857142857142,0.039473684210526314,LORAINE,TX
43499,36009,21460,0.04005252790544977,0.02040816326530612,0.04,0.039448966812773954,BRANTLEY,AL
43500,56644,24220,0.04096385542168675,0.0,0.0,0.03944315545243619,GONVICK,MN
43501,15767,26860,0.04237886707162029,0.02094972067039106,0.0,0.03943908851884312,PUNXSUTAWNEY,PA
43502,16222,99999,0.04222648752399232,0.04,0.0,0.03943908851884312,DAYTON,PA
43503,61474,37900,0.04201680672268908,0.0,0.0,0.03937007874015748,SAINT AUGUSTINE,IL
43504,44064,11780,0.03978779840848806,0.030303030303030304,0.0,0.03934010152284264,MONTVILLE,OH
43505,56501,22260,0.043558401241753975,0.002398081534772182,0.0,0.03924469195962409,DETROIT LAKES,MN
43506,31816,17980,0.04352479486264716,0.006472491909385114,0.0,0.039190897597977246,MANCHESTER,GA
43507,45622,18140,0.04,0.0,0.0,0.03914590747330961,CREOLA,OH
43508,62992,16020,0.04201680672268908,0.0,0.0,0.03913894324853229,ULLIN,IL
43509,43144,11900,0.03954802259887006,0.0,0.0,0.03910614525139665,MURRAY CITY,OH
43510,16743,99999,0.034760705289672546,0.025477707006369428,0.13761467889908258,0.03909373611728121,PORT ALLEGANY,PA
43511,63735,43460,0.04105571847507331,0.0,0.0,0.03899721448467967,BELL CITY,MO
43512,44287,17460,0.03877940241576605,0.037037037037037035,0.06451612903225806,0.03898096992019644,WEST SALEM,OH
43513,36345,37120,0.041280539174389216,0.011396011396011397,0.0,0.038978756577665176,HEADLAND,AL
43514,47948,29200,0.036163522012578615,0.08163265306122448,0.0,0.03896103896103896,GOODLAND,IN
43515,36804,17980,0.039413680781758956,0.03644646924829157,0.019083969465648856,0.0389030120945998,OPELIKA,AL
43516,40175,99999,0.04169725444134488,0.0056179775280898875,0.0027397260273972603,0.03889039978243133,VINE GROVE,KY
43517,51364,43980,0.039886039886039885,0.0,0.0,0.03888888888888889,TERRIL,IA
43518,37357,99999,0.04097017371353655,0.006024096385542169,0.0,0.03885291396854764,MORRISON,TN
43519,66411,31740,0.045307443365695796,0.0,0.0,0.038834951456310676,BLUE RAPIDS,KS
43520,46076,29020,0.03968253968253968,0.0,0.0,0.03880983182406209,WINDFALL,IN
43521,26575,34060,0.040160642570281124,0.0,0.0,0.03875968992248062,HUNDRED,WV
43522,13733,36580,0.0395286963131889,0.04,0.01818181818181818,0.03872993719469644,BAINBRIDGE,NY
43523,53594,31540,0.0419639110365086,0.007042253521126761,0.0,0.03872699386503067,WATERLOO,WI
43524,74070,12780,0.04163413999479573,0.005076142131979695,0.0,0.03869190225203641,SKIATOOK,OK
43525,27596,20500,0.04119644004037067,0.0,0.0,0.038656909169177786,YOUNGSVILLE,NC
43526,38474,29980,0.03992349988046856,0.026239067055393587,0.0,0.038655831320008785,MOUNT PLEASANT,TN
43527,50154,99999,0.035398230088495575,0.3333333333333333,0.0,0.03862660944206009,MC CALLSBURG,IA
43528,45744,99999,0.03877940241576605,0.045454545454545456,0.0,0.03862660944206009,LOWELL,OH
43529,44612,15940,0.04480208786428882,0.0,0.0,0.03857677902621723,BOLIVAR,OH
43530,65011,27620,0.03982621288921072,0.0,0.0,0.03851540616246499,BARNETT,MO
43531,79062,99999,0.038461538461538464,0.0,0.0,0.038461538461538464,MORSE,TX
43532,79094,99999,0.04,0.0,0.0,0.038461538461538464,WAYSIDE,TX
43533,47840,26900,0.04,0.0,0.0,0.038461538461538464,CENTERPOINT,IN
43534,79503,99999,0.040983606557377046,0.0,0.0,0.038461538461538464,AVOCA,TX
43535,13730,13780,0.04031117397454031,0.0,0.0,0.03843560350640594,AFTON,NY
43536,59443,99999,0.039735099337748346,0.0,0.0,0.038338658146964855,FORT SHAW,MT
43537,22947,99999,0.04019448946515397,0.0,0.0,0.03827160493827161,KESWICK,VA
43538,26448,21900,0.03723404255319149,0.09090909090909091,0.0,0.03826086956521739,WALLACE,WV
43539,49011,17740,0.03598484848484849,0.125,0.0,0.03821656050955414,ATHENS,MI
43540,54005,32860,0.03989181879648411,0.0,0.0,0.03821243523316062,CLEAR LAKE,WI
43541,17847,14100,0.040738822717072326,0.018957345971563982,0.0,0.038208581271531476,MILTON,PA
43542,57243,99999,0.04,0.0,0.0,0.03819444444444445,HENRY,SD
43543,18333,10900,0.039603960396039604,0.043478260869565216,0.0,0.03816793893129771,KRESGEVILLE,PA
43544,49403,34740,0.04,0.0,0.0,0.03816046966731898,CONKLIN,MI
43545,56461,14660,0.03859649122807018,0.0,0.0,0.03813769192669639,LAPORTE,MN
43546,24079,40220,0.03911735205616851,0.0,0.0,0.03812316715542522,COPPER HILL,VA
43547,81623,99999,0.042057142857142855,0.00862895493767977,0.025889967637540454,0.03811126509602059,CARBONDALE,CO
43548,54971,36780,0.040934504792332266,0.017902813299232736,0.0,0.03806104129263914,RIPON,WI
43549,76450,33420,0.03940886699507389,0.016587677725118485,0.10945273631840796,0.038011695906432746,GRAHAM,TX
43550,48861,24340,0.0392156862745098,0.0,0.0,0.037991858887381276,MULLIKEN,MI
43551,48421,22420,0.03897401732178547,0.0,0.0,0.03792544570502431,COLUMBIAVILLE,MI
43552,44662,49300,0.03896103896103896,0.022222222222222223,0.0,0.037917881983396906,NAVARRE,OH
43553,55962,49100,0.03875968992248062,0.0,0.0,0.03787878787878788,PETERSON,MN
43554,70403,12940,0.04234611666129552,0.008801624915368992,0.005931198102016607,0.03784693019343986,HAMMOND,LA
43555,27249,99999,0.037149028077753776,0.05537459283387622,0.024096385542168676,0.03776414451261077,GIBSONVILLE,NC
43556,28654,25860,0.03843197540353574,0.010752688172043012,0.1111111111111111,0.03772189349112426,MORAVIAN FALLS,NC
43557,68832,99999,0.037758830694275276,0.047619047619047616,0.0,0.03764705882352941,DONIPHAN,NE
